wallet_address,credit_score,cluster,transaction_count,liquidation_count,repayment_consistency_ratio,collateral_health_score
0xa62ba163e57219fa1e67ec21cc101b5e5167d111,100,0,7,0,0.0,100.0
0x9d23f8199acee2903035dd16c3f349af6dd40cf3,100,0,7,0,0.0,100.0
0xfa180789020c83cd37bd3438009c688ed3efbb9b,100,0,3,0,0.0,100.0
0xd9b99266c42d427bb3a64f30a0242bbeb41f6830,100,1,68,0,0.9393939393939394,100.0
0x80e7f0ac7cd653065a17c53ef3064332b4c20d4c,100,0,4,0,1.0,100.0
0x16fc74baa2364a5f0d2ab4a1573902ac58ba6c8e,100,0,3,0,0.0,100.0
0xbf937ab53c4a0c9be6c7fc74c8538434acaeaecf,100,0,3,0,0.0,100.0
0xcd47c8194c0ea6b938327cb82b4f5b9aa0941c61,100,1,67,0,1.0,100.0
0xb326f62afa5cc4fce10ac486d4991ca0ea90b6d0,100,0,10,0,0.0,100.0
0x439b388faa6e3aee0989dedca8df054f29f01553,100,0,10,0,0.0,100.0
0x38885d2397cae1083c52da70e91dfbf9d1963ca3,100,0,5,0,0.0,100.0
0x11e658214247565568d6a0c0fd8e54c58f0b27d0,100,0,10,0,0.0,100.0
0x877e8ab289f1b3eec7220a8a7edcfe1d87779813,100,0,13,0,0.0,100.0
0x0073c423a0b5d88b330d481301025db1ab65d891,100,0,4,0,0.0,100.0
0xe41a7de079fe7ce7a35e44ddbd80060704f8bcdc,100,0,8,0,0.0,100.0
0xa8f32cceb477d30a5e6603b498f01c6170175f1f,100,0,5,0,0.0,100.0
0xa81d9946244f67a1a0fc8812439bd5efcc777c0a,100,0,4,0,0.0,100.0
0x9a0e037bf87fa679ff89dedbd4283692ebbe57f2,100,0,4,0,0.0,100.0
0x202f0241efd14ec8d82f1165f217ab6cc29fad23,100,0,16,0,0.0,100.0
0xe9fa0a8ded2afff8f867dfe820e52bc79cac0c79,100,0,6,0,1.0,100.0
0xe7d0ae1823582e5e6c3a0f9bb0526d380b16edf4,100,0,8,0,0.0,100.0
0xc39fa89b072e923b73d19537044d72e502990031,100,0,5,0,0.0,100.0
0x275c69284ce670e88b5539355d94bd0601981d1d,100,0,6,0,0.0,100.0
0x8c1b091ab7dc0c08117b8be040d57d78fac8237d,100,0,49,0,2.0,100.0
0x9080860073ad25e31ee3bde8114ac5e7ec678138,100,0,8,0,0.0,100.0
0xa0058b3a974ee3be6aaa8badac1947fe72bb1db9,100,0,5,0,0.0,100.0
0xe5c10b9988ce6f1e56cc3a142f2364edfa890ce5,100,0,24,0,0.21428571428571427,100.0
0xe565f48cee90c775d1a0c0fa6dbacfe22c406801,100,0,10,0,1.0,100.0
0xa660123e8bdce9511d2071596a34c8eb585b25ff,100,0,3,0,0.0,100.0
0x0b9b7a99308064bf1238dff693237429844fa623,100,0,21,0,1.0,100.0
0xcc79da4558487033f9ad7db928377fa747e93309,100,0,7,0,1.0,100.0
0x9d4da31a6f741c53a8f098bce221ecdd4a9cf6be,100,1,191,0,0.0,100.0
0x8878d85f8e7e73645b92e004f4e557488ab32725,100,0,10,0,0.0,100.0
0x1464d4e3c815de3028572b850c6c34dfc57e9320,100,0,7,0,0.0,100.0
0xdd3e5ba74dea995d8a057020feb2b0c710e2c982,100,0,5,0,0.0,100.0
0x2b4f28baef7a09fd61d348925304938312093139,100,0,4,0,0.0,100.0
0xd6d30f186e802c1558b8137bd730f7f4aec17ae7,100,0,7,0,0.5,100.0
0xfdadbe4c8fba7bf5f2fe1ecc82cb55f14ba379b9,100,0,16,0,0.0,100.0
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,100,0,7,0,1.0,100.0
0xecf76e6901832b280502aa051b60536d0368dd39,100,0,4,0,0.0,100.0
0xdfcd4f74729d858f98fe0028d05b27226f0e8bdb,100,0,8,0,0.5,100.0
0xe9c07f68aefccb7c2153858e2939499d7c7ac919,100,0,3,0,0.0,100.0
0xd97beffdf558b269257feba5df111ab718b71e24,100,0,13,0,0.0,100.0
0xc5b1928cef3298a5b27a09055bd57149c19edd7e,100,0,21,0,0.0,100.0
0xa4f965e38a7d2795f43eebbed1c160319adbee04,100,0,20,0,0.0,100.0
0xc0f86af87512993055227539725b484e627010ff,100,0,4,0,0.0,100.0
0x42ab9e1c9332e61eba3a17b53fce2abf73dc8b12,100,0,12,0,0.0,100.0
0x527ec55e69b680cf846da2d4f9dd7f3b1b2a44cf,100,0,5,0,0.0,100.0
0xe2b8a2eaacb28a63341965982b8bc7ba88857dc0,100,0,5,0,0.0,100.0
0xa3de219c48070889bb48517f185150d991cc1e1f,100,0,5,0,0.0,100.0
0xaa228431cc2b3db67b456e5be5d6877070ed63ab,100,0,27,0,0.0,100.0
0x6526f255f7f0ee69074e1c1a4c3457f6c2262db7,100,0,12,0,0.0,100.0
0x86e65b38f1ed90920de30bd03d08d90353e46f8b,100,0,4,0,0.0,100.0
0xb806c4d481d29a73e394a7d22de04ade3d1d4780,100,0,5,0,0.0,100.0
0x2f41ed247b918d27300131f07676d33493b74363,100,0,6,0,0.0,100.0
0xa78ee63eec17dafc88c482cb5aaed1d714b85494,100,0,10,0,1.0,100.0
0x76d06be150766c497a87a90b25fb3eb34e8c4ce9,100,0,6,0,0.0,100.0
0x64faa6429aedb1bc10bc0b55b4cd61a582f7f054,100,0,8,0,0.0,100.0
0x4c6a0a3f6866fbee2f0422ec7e13cccaf426bea0,100,0,6,0,0.0,100.0
0xab8791b0ae982187b4fb4ae4612bd4c29ec6c110,100,0,10,0,1.0,100.0
0x7309740a903c08c1a2259f9e9adde8d80e6ce753,100,0,4,0,0.0,100.0
0xaaa4ab4966e54d856bf2fb33a850285b30ed45e3,100,0,16,0,0.0,100.0
0xb09cd60ad551ce7ff6bc97458b483a8d50489ee7,100,0,25,0,0.0,100.0
0x63ddb0d7750aa11251330fea651e2a7fa1db53df,100,0,13,0,0.0,100.0
0xb0e1088863f02b7edf67324d02d5093de9b19e0c,100,0,10,0,1.0,100.0
0xf8b316e1dcbd6427f3c5717d88ce7867f05fc82c,100,0,4,0,0.0,100.0
0x1c3598c87714f93413f88f955028bf00c3888ba1,100,0,5,0,0.0,100.0
0xa9eb0e4da3e799a162d3e8459c8f386ef841ceba,100,0,5,0,0.0,100.0
0xc4b485a4a6faf2a8e17a57f8ed198f058fe2b408,100,1,51,0,0.0,100.0
0xcdf449b5c9bd2a725319163c3e7f2d7222c4d8c9,100,1,112,0,1.08,100.0
0xee7e46d15df85d113d4f8b80a4d748c20fa625aa,100,0,9,0,0.14285714285714285,100.0
0x38caf77dfe8e588ec4179b8c395644312fc85c49,100,0,5,0,0.0,100.0
0x39f9f63c37a3c56043ee26b76f184f13430f454b,100,0,3,0,0.0,100.0
0x58df55d6ab2db99d440241a607d91898b9ffd046,100,1,66,0,1.5833333333333333,100.0
0x6dc1c317176fc1f7c1a7f299884c85b362f7b30e,100,0,10,0,0.0,100.0
0xcf5c590f3456a9e76633090772eced2d520d9230,100,0,5,0,0.0,100.0
0x2b5e682c00a0f873fb6cc34e6125e95090d56b40,100,0,6,0,0.0,100.0
0x14c45cd15d33eaa8aa149e3ca0e6924db143b08c,100,1,191,0,0.967032967032967,100.0
0x88856d6ce40d223177c0b345ca1f74a089bb672d,100,0,10,0,0.0,100.0
0x71bb861eee90ebc82e9ee26778309560fd361538,100,0,23,0,0.4166666666666667,100.0
0x067d4d88cba911ffc0b186fdffddf34fa675655a,100,0,4,0,0.0,100.0
0xd6b67750bb8181a327bebe28a1b5b2b440b6cff3,100,0,6,0,0.0,100.0
0x515d82a74a9aade721801da71fd35f09799cffaf,100,0,14,0,1.0,100.0
0xec305d1588a1aed8e613e493bfd08fe31fa3d7bd,100,0,6,0,0.0,100.0
0xe34c3fb6f252c676f3697d5b913236ca3510f36d,100,0,7,0,0.0,100.0
0x7e17c1fc4aa547a1423749a5b488628de365aed4,100,0,4,0,0.0,100.0
0x943980b467fe194beb923daf7a544abce90b5f93,100,0,7,0,0.0,100.0
0xb3de746d56c652ea0390233a135a4011cacd9be5,100,0,36,0,0.0,100.0
0xd8c29a026e4368ccc5135a55e77cb0872d14cdc8,100,0,11,0,0.0,100.0
0x48413d529ff56310128dc91fb9fc833bb0aef449,100,0,4,0,0.0,100.0
0x8af82f495137b95e59cbccecc4479f1e07df5f16,100,0,12,0,0.0,100.0
0x978aad63fe35f7a72573c411c3dff53608aaeac9,100,0,26,0,0.0,100.0
0xd4d5b2788812b2c4df6684050361a0204c9985b6,100,0,10,0,0.0,100.0
0x5bb73e04b810527b14b87c37eff3d62481f2d416,100,0,3,0,0.0,100.0
0x72d9f391dfc352105b8aa391475007d4bcefe1e4,100,0,15,0,0.0,100.0
